Fecha,Producto,Categoría,Precio,UnidadesVendidas,Descuento,Mes,Día_Semana
11/06/2023,Yogurt Pil Fresa 1L,Derivado,9.93,47,0,6,7
21/06/2023,Leche Condensada Pil 400g,Derivado,11.68,34,0,6,3
04/06/2023,Leche Pil Light 1L,Lácteos,9.0,79,15,6,7
25/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.08,71,0,6,7
22/06/2023,Leche Pil Light 1L,Lácteos,9.09,86,0,6,4
25/06/2023,Mantequilla Pil 200g,Derivado,12.43,29,0,6,7
15/06/2023,Queso Pil Fresco 300g,Derivado,13.73,36,0,6,4
15/06/2023,Leche Pil 500ml (mini),Lácteos,4.84,60,0,6,4
14/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,74,0,6,3
20/06/2023,Yogurt Pil Natural 1L,Derivado,10.3,67,10,6,2
17/06/2023,Leche Pil Entera 1L,Lácteos,8.39,152,10,6,6
07/06/2023,Leche Pil UHT 1L,Lácteos,7.48,111,0,6,3
22/06/2023,Yogurt Pil Fresa 1L,Derivado,9.64,45,0,6,4
14/06/2023,Leche Pil Light 1L,Lácteos,9.82,70,0,6,3
28/06/2023,Leche Pil UHT 1L,Lácteos,7.73,92,0,6,3
16/06/2023,Leche Pil 500ml (mini),Lácteos,4.9,76,0,6,5
22/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.31,86,0,6,4
04/06/2023,Queso Pil Fresco 300g,Derivado,14.63,50,20,6,7
30/06/2023,Yogurt Pil Fresa 1L,Derivado,10.04,62,0,6,5
29/06/2023,Leche Pil UHT 1L,Lácteos,7.57,112,0,6,4
08/06/2023,Queso Pil Fresco 300g,Derivado,13.76,32,0,6,4
19/06/2023,Yogurt Pil Natural 1L,Derivado,9.55,63,0,6,1
01/06/2023,Leche Condensada Pil 400g,Derivado,11.03,39,5,6,4
29/06/2023,Leche Pil Light 1L,Lácteos,9.23,119,20,6,4
18/06/2023,Leche Pil Entera 1L,Lácteos,8.24,116,15,6,7
18/06/2023,Yogurt Pil Natural 1L,Derivado,9.91,42,0,6,7
12/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.33,38,0,6,1
28/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.33,64,5,6,3
22/06/2023,Yogurt Pil Natural 1L,Derivado,9.88,49,10,6,4
02/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.59,97,0,6,5
17/06/2023,Yogurt Pil Fresa 1L,Derivado,10.41,43,0,6,6
11/06/2023,Leche Pil UHT 1L,Lácteos,7.44,103,10,6,7
09/06/2023,Leche Pil 500ml (mini),Lácteos,4.86,82,10,6,5
05/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.3,82,0,6,1
09/06/2023,Leche Pil Entera 1L,Lácteos,8.8,136,10,6,5
02/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.96,63,0,6,5
04/06/2023,Yogurt Pil Natural 1L,Derivado,9.38,44,0,6,7
28/06/2023,Leche Condensada Pil 400g,Derivado,11.58,31,0,6,3
05/06/2023,Leche Pil UHT 1L,Lácteos,7.34,87,0,6,1
25/06/2023,Leche Pil UHT 1L,Lácteos,7.23,84,0,6,7
17/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.88,68,10,6,6
06/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.46,69,0,6,2
16/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.15,50,10,6,5
07/06/2023,Yogurt Pil Fresa 1L,Derivado,9.86,51,10,6,3
03/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.29,98,0,6,6
12/06/2023,Yogurt Pil Fresa 1L,Derivado,10.29,53,15,6,1
10/06/2023,Crema Pil 200ml,Derivado,7.98,30,0,6,6
05/06/2023,Leche Pil 500ml (mini),Lácteos,4.95,79,15,6,1
03/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.56,69,0,6,6
27/06/2023,Leche Pil Light 1L,Lácteos,9.29,83,10,6,2
05/06/2023,Leche Pil UHT 1L,Lácteos,7.93,100,5,6,1
12/06/2023,Queso Pil Fresco 300g,Derivado,13.7,44,0,6,1
17/06/2023,Leche Pil 500ml (mini),Lácteos,5.12,73,10,6,6
18/06/2023,Yogurt Pil Fresa 1L,Derivado,10.31,46,0,6,7
15/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.03,75,0,6,4
02/06/2023,Leche Pil Light 1L,Lácteos,8.9,127,20,6,5
13/06/2023,Mantequilla Pil 200g,Derivado,11.94,39,0,6,2
11/06/2023,Leche Pil 500ml (mini),Lácteos,5.13,48,0,6,7
29/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.51,81,0,6,4
15/06/2023,Leche Pil Entera 1L,Lácteos,8.34,90,0,6,4
26/06/2023,Leche Pil Entera 1L,Lácteos,8.66,99,15,6,1
02/06/2023,Crema Pil 200ml,Derivado,7.59,19,0,6,5
06/06/2023,Yogurt Pil Natural 1L,Derivado,9.59,70,0,6,2
22/06/2023,Leche Pil Entera 1L,Lácteos,8.51,101,0,6,4
30/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.72,60,10,6,5
30/06/2023,Leche Pil Light 1L,Lácteos,9.01,122,15,6,5
09/06/2023,Leche Pil Entera 1L,Lácteos,8.09,164,5,6,5
09/06/2023,Yogurt Pil Natural 1L,Derivado,10.03,72,15,6,5
24/06/2023,Queso Pil Fresco 300g,Derivado,13.82,36,0,6,6
12/06/2023,Leche Pil Light 1L,Lácteos,8.91,77,0,6,1
05/06/2023,Leche Pil En Polvo 500g,Lácteos,24.45,15,0,6,1
02/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.39,76,0,6,5
19/06/2023,Leche Pil Entera 1L,Lácteos,8.37,113,0,6,1
17/06/2023,Yogurt Pil Natural 1L,Derivado,9.92,66,10,6,6
04/06/2023,Yogurt Pil Fresa 1L,Derivado,10.14,37,0,6,7
10/06/2023,Crema Pil 200ml,Derivado,8.25,28,15,6,6
17/06/2023,Leche Pil UHT 1L,Lácteos,7.59,120,5,6,6
04/06/2023,Crema Pil 200ml,Derivado,8.01,18,10,6,7
18/06/2023,Leche Pil UHT 1L,Lácteos,7.49,92,0,6,7
29/06/2023,Queso Pil Fresco 300g,Derivado,13.58,36,0,6,4
29/06/2023,Leche Pil UHT 1L,Lácteos,7.33,104,0,6,4
12/06/2023,Queso Pil Fresco 300g,Derivado,13.75,36,0,6,1
10/06/2023,Leche Pil 500ml (mini),Lácteos,5.05,73,0,6,6
18/06/2023,Leche Pil En Polvo 500g,Lácteos,26.57,15,0,6,7
02/06/2023,Leche Pil 500ml (mini),Lácteos,4.82,72,0,6,5
21/06/2023,Leche Pil Light 1L,Lácteos,9.06,91,0,6,3
12/06/2023,Leche Pil Entera 1L,Lácteos,9.1,101,0,6,1
22/06/2023,Yogurt Pil Fresa 1L,Derivado,10.53,52,0,6,4
01/06/2023,Leche Pil UHT 1L,Lácteos,7.26,107,0,6,4
02/06/2023,Yogurt Pil Natural 1L,Derivado,9.91,51,0,6,5
29/06/2023,Leche Pil Light 1L,Lácteos,9.16,73,0,6,4
23/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.35,74,0,6,5
20/06/2023,Leche Pil UHT 1L,Lácteos,7.65,116,15,6,2
17/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.42,99,0,6,6
11/06/2023,Queso Pil Fresco 300g,Derivado,13.89,36,0,6,7
03/06/2023,Yogurt Pil Fresa 1L,Derivado,10.02,50,0,6,6
14/06/2023,Yogurt Pil Fresa 1L,Derivado,10.51,46,5,6,3
17/06/2023,Crema Pil 200ml,Derivado,8.39,37,20,6,6
12/06/2023,Leche Pil Entera 1L,Lácteos,8.46,112,0,6,1
01/06/2023,Leche Pil 500ml (mini),Lácteos,5.09,69,0,6,4
11/06/2023,Leche Pil 500ml (mini),Lácteos,4.93,63,0,6,7
05/06/2023,Crema Pil 200ml,Derivado,7.82,29,5,6,1
25/06/2023,Leche Condensada Pil 400g,Derivado,10.84,40,0,6,7
28/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.39,97,0,6,3
19/06/2023,Yogurt Pil Fresa 1L,Derivado,9.63,39,0,6,1
08/06/2023,Leche Pil UHT 1L,Lácteos,7.78,92,0,6,4
11/06/2023,Yogurt Pil Fresa 1L,Derivado,10.07,46,0,6,7
09/06/2023,Leche Pil Light 1L,Lácteos,9.62,89,0,6,5
04/06/2023,Queso Pil Fresco 300g,Derivado,13.59,37,0,6,7
01/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.39,93,20,6,4
15/06/2023,Leche Pil Light 1L,Lácteos,9.2,85,5,6,4
29/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.76,34,10,6,4
28/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.53,58,0,6,3
08/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.65,70,0,6,4
15/06/2023,Leche Pil 500ml (mini),Lácteos,5.39,62,0,6,4
26/06/2023,Leche Pil Light 1L,Lácteos,9.06,79,0,6,1
05/06/2023,Leche Pil Entera 1L,Lácteos,8.54,93,0,6,1
02/06/2023,Leche Pil UHT 1L,Lácteos,7.57,89,0,6,5
17/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.43,100,0,6,6
27/06/2023,Leche Pil En Polvo 500g,Lácteos,23.83,21,0,6,2
17/06/2023,Leche Pil UHT 1L,Lácteos,7.43,120,0,6,6
05/06/2023,Leche Pil Light 1L,Lácteos,9.34,91,5,6,1
06/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.43,60,10,6,2
12/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.29,71,0,6,1
15/06/2023,Leche Pil Entera 1L,Lácteos,8.64,104,0,6,4
09/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.49,80,20,6,5
13/06/2023,Leche Pil 500ml (mini),Lácteos,5.16,60,0,6,2
30/06/2023,Mantequilla Pil 200g,Derivado,12.51,45,15,6,5
11/06/2023,Leche Pil UHT 1L,Lácteos,7.54,83,0,6,7
21/06/2023,Leche Pil Light 1L,Lácteos,9.47,104,5,6,3
27/06/2023,Leche Pil UHT 1L,Lácteos,7.36,114,0,6,2
09/06/2023,Leche Pil 500ml (mini),Lácteos,4.88,86,0,6,5
21/06/2023,Leche Pil Deslactosada 1L,Lácteos,10.13,47,0,6,3
09/06/2023,Leche Pil Light 1L,Lácteos,8.9,109,10,6,5
17/06/2023,Leche Pil 500ml (mini),Lácteos,4.95,74,0,6,6
02/06/2023,Queso Pil Fresco 300g,Derivado,13.94,46,0,6,5
14/06/2023,Leche Pil Light 1L,Lácteos,8.43,84,0,6,3
07/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.36,79,0,6,3
28/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.59,69,0,6,3
21/06/2023,Leche Pil Light 1L,Lácteos,8.58,112,20,6,3
26/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.81,82,20,6,1
09/06/2023,Leche Pil Deslactosada 1L,Lácteos,8.86,79,10,6,5
27/06/2023,Leche Pil 500ml (mini),Lácteos,4.84,68,0,6,2
10/06/2023,Leche Pil UHT 1L,Lácteos,7.6,98,0,6,6
24/06/2023,Leche Pil Light 1L,Lácteos,9.46,109,0,6,6
13/06/2023,Leche Pil UHT 1L,Lácteos,7.61,95,0,6,2
17/06/2023,Leche Condensada Pil 400g,Derivado,11.58,27,0,6,6
02/06/2023,Leche Pil Entera 1L,Lácteos,8.35,123,0,6,5
06/06/2023,Leche Condensada Pil 400g,Derivado,10.9,27,5,6,2
08/06/2023,Yogurt Pil Natural 1L,Derivado,10.06,53,0,6,4
10/06/2023,Yogurt Pil Natural 1L,Derivado,10.13,64,0,6,6
01/06/2023,Leche Pil 500ml (mini),Lácteos,4.75,69,0,6,4
16/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.3,44,0,6,5
01/06/2023,Yogurt Pil Natural 1L,Derivado,10.2,44,0,6,4
06/06/2023,Leche Pil UHT 1L,Lácteos,7.47,105,0,6,2
14/06/2023,Leche Pil Light 1L,Lácteos,8.83,89,0,6,3
30/06/2023,Leche Pil Entera 1L,Lácteos,7.91,178,20,6,5
30/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.56,77,0,6,5
21/06/2023,Crema Pil 200ml,Derivado,8.29,27,0,6,3
15/06/2023,Leche Pil UHT 1L,Lácteos,7.77,114,20,6,4
24/06/2023,Mantequilla Pil 200g,Derivado,12.15,53,0,6,6
05/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.75,39,0,6,1
25/06/2023,Leche Condensada Pil 400g,Derivado,10.64,43,0,6,7
22/06/2023,Leche Pil 500ml (mini),Lácteos,5.02,75,0,6,4
14/06/2023,Leche Pil 500ml (mini),Lácteos,5.18,72,0,6,3
02/06/2023,Leche Pil 500ml (mini),Lácteos,5.15,73,0,6,5
04/06/2023,Crema Pil 200ml,Derivado,8.02,16,0,6,7
17/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.58,90,0,6,6
28/06/2023,Yogurt Pil Fresa 1L,Derivado,9.98,55,0,6,3
18/06/2023,Leche Pil UHT 1L,Lácteos,7.39,89,0,6,7
25/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.64,55,15,6,7
01/06/2023,Leche Pil En Polvo 500g,Lácteos,23.77,17,0,6,4
27/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.67,57,0,6,2
08/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.18,68,0,6,4
17/06/2023,Leche Pil 500ml (mini),Lácteos,4.98,84,0,6,6
28/06/2023,Queso Pil Fresco 300g,Derivado,13.84,37,0,6,3
30/06/2023,Yogurt Pil Fresa 1L,Derivado,10.08,57,0,6,5
04/06/2023,Leche Pil UHT 1L,Lácteos,7.25,93,0,6,7
10/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.15,116,0,6,6
11/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.38,81,0,6,7
20/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.15,49,0,6,2
01/06/2023,Leche Pil UHT 1L,Lácteos,7.07,91,0,6,4
28/06/2023,Leche Pil UHT 1L,Lácteos,7.12,132,5,6,3
20/06/2023,Queso Pil Fresco 300g,Derivado,13.98,36,15,6,2
30/06/2023,Leche Pil Light 1L,Lácteos,8.82,90,0,6,5
16/06/2023,Yogurt Pil Fresa 1L,Derivado,9.64,55,0,6,5
01/06/2023,Leche Pil UHT 1L,Lácteos,7.51,112,5,6,4
15/06/2023,Queso Pil Fresco 300g,Derivado,14.22,44,0,6,4
21/06/2023,Mantequilla Pil 200g,Derivado,12.46,33,15,6,3
17/06/2023,Leche Pil UHT 1L,Lácteos,7.5,115,0,6,6
05/06/2023,Leche Pil UHT 1L,Lácteos,7.04,99,0,6,1
10/06/2023,Leche Pil UHT 1L,Lácteos,7.17,121,0,6,6
24/06/2023,Leche Pil Entera 1L,Lácteos,8.75,140,10,6,6
27/06/2023,Leche Pil Light 1L,Lácteos,8.53,117,10,6,2
18/06/2023,Leche Pil Entera 1L,Lácteos,8.54,111,5,6,7
23/06/2023,Leche Pil Entera 1L,Lácteos,8.48,130,5,6,5
03/06/2023,Yogurt Pil Fresa 1L,Derivado,10.05,57,0,6,6
10/06/2023,Leche Pil Entera 1L,Lácteos,8.48,113,0,6,6
19/06/2023,Leche Pil Light 1L,Lácteos,9.08,74,0,6,1
10/06/2023,Yogurt Pil Fresa 1L,Derivado,10.17,46,0,6,6
10/06/2023,Leche Pil UHT 1L,Lácteos,7.9,103,0,6,6
04/06/2023,Leche Pil UHT 1L,Lácteos,7.76,91,15,6,7
03/06/2023,Queso Pil Fresco 300g,Derivado,14.27,52,5,6,6
04/06/2023,Leche Pil Entera 1L,Lácteos,8.59,96,0,6,7
13/06/2023,Leche Pil Light 1L,Lácteos,9.08,86,0,6,2
25/06/2023,Leche Condensada Pil 400g,Derivado,10.92,30,10,6,7
23/06/2023,Leche Pil Light 1L,Lácteos,8.83,95,10,6,5
09/06/2023,Leche Pil Light 1L,Lácteos,9.13,89,0,6,5
19/06/2023,Leche Pil UHT 1L,Lácteos,7.83,99,15,6,1
25/06/2023,Leche Pil Entera 1L,Lácteos,9.05,107,15,6,7
14/06/2023,Leche Pil Entera 1L,Lácteos,8.39,126,10,6,3
09/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.6,83,0,6,5
21/06/2023,Leche Pil 500ml (mini),Lácteos,4.97,84,10,6,3
28/06/2023,Leche Pil Entera 1L,Lácteos,8.29,125,0,6,3
19/06/2023,Leche Pil Entera 1L,Lácteos,8.74,95,0,6,1
28/06/2023,Leche Pil UHT 1L,Lácteos,7.85,98,0,6,3
09/06/2023,Leche Pil UHT 1L,Lácteos,7.88,88,10,6,5
21/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,89,0,6,3
18/06/2023,Leche Pil Entera 1L,Lácteos,8.59,116,15,6,7
19/06/2023,Leche Pil UHT 1L,Lácteos,7.82,94,0,6,1
22/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.53,75,0,6,4
28/06/2023,Leche Pil Deslactosada 1L,Lácteos,10.14,65,0,6,3
16/06/2023,Leche Pil 500ml (mini),Lácteos,4.84,79,0,6,5
22/06/2023,Leche Pil Entera 1L,Lácteos,8.15,126,0,6,4
02/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.37,61,5,6,5
20/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.56,73,0,6,2
14/06/2023,Leche Pil 500ml (mini),Lácteos,4.89,57,5,6,3
23/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,12.21,25,0,6,5
10/06/2023,Yogurt Pil Natural 1L,Derivado,10.12,59,5,6,6
19/06/2023,Yogurt Pil Natural 1L,Derivado,9.77,59,0,6,1
13/06/2023,Mantequilla Pil 200g,Derivado,11.68,41,15,6,2
11/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.61,42,0,6,7
09/06/2023,Leche Pil Light 1L,Lácteos,9.29,92,10,6,5
12/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.56,64,0,6,1
20/06/2023,Queso Pil Fresco 300g,Derivado,13.76,35,0,6,2
02/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.59,92,10,6,5
02/06/2023,Queso Pil Fresco 300g,Derivado,13.84,30,0,6,5
28/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.34,56,0,6,3
01/06/2023,Leche Pil UHT 1L,Lácteos,7.32,98,0,6,4
21/06/2023,Leche Pil 500ml (mini),Lácteos,4.88,50,0,6,3
22/06/2023,Leche Pil Entera 1L,Lácteos,8.48,127,0,6,4
28/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.49,88,0,6,3
17/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.58,73,0,6,6
01/06/2023,Yogurt Pil Fresa 1L,Derivado,10.05,52,0,6,4
16/06/2023,Leche Pil Entera 1L,Lácteos,8.43,115,0,6,5
08/06/2023,Leche Pil Entera 1L,Lácteos,8.53,106,5,6,4
12/06/2023,Yogurt Pil Natural 1L,Derivado,9.9,56,10,6,1
02/06/2023,Yogurt Pil Natural 1L,Derivado,10.25,73,0,6,5
29/06/2023,Leche Pil En Polvo 500g,Lácteos,25.67,12,5,6,4
03/06/2023,Yogurt Pil Natural 1L,Derivado,10.18,80,5,6,6
11/06/2023,Leche Pil UHT 1L,Lácteos,7.54,89,0,6,7
21/06/2023,Leche Pil Entera 1L,Lácteos,8.61,96,0,6,3
29/06/2023,Leche Pil UHT 1L,Lácteos,7.32,100,10,6,4
07/06/2023,Mantequilla Pil 200g,Derivado,11.84,17,0,6,3
09/06/2023,Leche Pil 500ml (mini),Lácteos,4.89,76,0,6,5
17/06/2023,Leche Pil UHT 1L,Lácteos,7.36,125,0,6,6
10/06/2023,Leche Condensada Pil 400g,Derivado,11.04,28,10,6,6
05/06/2023,Leche Pil Entera 1L,Lácteos,8.3,106,0,6,1
19/06/2023,Leche Pil Light 1L,Lácteos,9.45,96,10,6,1
26/06/2023,Leche Pil Entera 1L,Lácteos,8.27,106,0,6,1
22/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.18,80,5,6,4
22/06/2023,Leche Pil 500ml (mini),Lácteos,4.94,70,0,6,4
18/06/2023,Leche Pil Entera 1L,Lácteos,8.3,106,0,6,7
03/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.54,98,0,6,6
10/06/2023,Leche Pil Light 1L,Lácteos,8.8,118,5,6,6
18/06/2023,Leche Pil UHT 1L,Lácteos,7.29,106,15,6,7
19/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.24,55,0,6,1
16/06/2023,Leche Pil UHT 1L,Lácteos,7.18,109,0,6,5
17/06/2023,Leche Pil Light 1L,Lácteos,9.09,121,0,6,6
08/06/2023,Leche Pil Light 1L,Lácteos,8.48,83,0,6,4
27/06/2023,Leche Pil Entera 1L,Lácteos,8.38,131,0,6,2
19/06/2023,Leche Condensada Pil 400g,Derivado,11.54,20,0,6,1
01/06/2023,Leche Pil Light 1L,Lácteos,8.68,75,0,6,4
20/06/2023,Leche Pil UHT 1L,Lácteos,7.41,89,0,6,2
01/06/2023,Leche Pil UHT 1L,Lácteos,7.32,110,10,6,4
19/06/2023,Leche Pil Light 1L,Lácteos,8.97,81,0,6,1
01/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.35,95,15,6,4
15/06/2023,Leche Pil 500ml (mini),Lácteos,5.22,77,0,6,4
04/06/2023,Yogurt Pil Natural 1L,Derivado,10.33,50,0,6,7
15/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,12.02,28,5,6,4
02/06/2023,Yogurt Pil Natural 1L,Derivado,10.31,73,15,6,5
05/06/2023,Leche Pil Entera 1L,Lácteos,8.3,125,15,6,1
20/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.14,37,0,6,2
01/06/2023,Leche Pil 500ml (mini),Lácteos,4.93,66,0,6,4
06/06/2023,Leche Pil En Polvo 500g,Lácteos,25.66,18,0,6,2
24/06/2023,Mantequilla Pil 200g,Derivado,12.44,43,0,6,6
24/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.59,77,0,6,6
17/06/2023,Leche Pil Light 1L,Lácteos,9.07,106,0,6,6
02/06/2023,Leche Pil Light 1L,Lácteos,9.36,120,20,6,5
27/06/2023,Crema Pil 200ml,Derivado,8.26,21,0,6,2
22/06/2023,Leche Condensada Pil 400g,Derivado,10.97,18,0,6,4
04/06/2023,Leche Pil Entera 1L,Lácteos,8.33,125,5,6,7
08/06/2023,Leche Pil Light 1L,Lácteos,9.08,96,0,6,4
27/06/2023,Leche Condensada Pil 400g,Derivado,10.32,36,20,6,2
08/06/2023,Queso Pil Fresco 300g,Derivado,14.45,55,5,6,4
28/06/2023,Queso Pil Fresco 300g,Derivado,13.72,34,0,6,3
05/06/2023,Queso Pil Fresco 300g,Derivado,14.22,28,0,6,1
16/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.62,61,0,6,5
17/06/2023,Yogurt Pil Natural 1L,Derivado,9.66,60,0,6,6
01/06/2023,Leche Pil 500ml (mini),Lácteos,4.9,74,10,6,4
20/06/2023,Mantequilla Pil 200g,Derivado,12.03,36,5,6,2
04/06/2023,Queso Pil Fresco 300g,Derivado,12.84,43,0,6,7
03/06/2023,Leche Pil Light 1L,Lácteos,8.66,103,0,6,6
29/06/2023,Leche Pil Light 1L,Lácteos,8.91,87,0,6,4
19/06/2023,Leche Pil Entera 1L,Lácteos,8.75,116,15,6,1
26/06/2023,Leche Pil UHT 1L,Lácteos,7.51,111,10,6,1
04/06/2023,Leche Pil Light 1L,Lácteos,8.88,99,5,6,7
28/06/2023,Leche Pil Entera 1L,Lácteos,8.5,131,0,6,3
10/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.84,64,0,6,6
17/06/2023,Yogurt Pil Natural 1L,Derivado,9.64,63,0,6,6
18/06/2023,Leche Pil UHT 1L,Lácteos,7.54,97,0,6,7
07/06/2023,Mantequilla Pil 200g,Derivado,12.59,36,0,6,3
15/06/2023,Leche Condensada Pil 400g,Derivado,10.36,25,0,6,4
16/06/2023,Leche Pil UHT 1L,Lácteos,7.47,98,5,6,5
27/06/2023,Mantequilla Pil 200g,Derivado,11.95,34,5,6,2
27/06/2023,Leche Pil 500ml (mini),Lácteos,5.13,65,0,6,2
07/06/2023,Mantequilla Pil 200g,Derivado,12.38,29,0,6,3
26/06/2023,Leche Pil Light 1L,Lácteos,8.84,79,0,6,1
29/06/2023,Leche Pil Light 1L,Lácteos,9.46,73,0,6,4
12/06/2023,Mantequilla Pil 200g,Derivado,12.24,44,5,6,1
28/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.65,58,0,6,3
28/06/2023,Mantequilla Pil 200g,Derivado,11.46,29,0,6,3
14/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.26,54,0,6,3
30/06/2023,Leche Pil Light 1L,Lácteos,8.75,99,0,6,5
30/06/2023,Leche Condensada Pil 400g,Derivado,10.38,29,0,6,5
23/06/2023,Leche Pil UHT 1L,Lácteos,7.89,92,0,6,5
16/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.6,88,0,6,5
03/06/2023,Leche Pil Entera 1L,Lácteos,8.66,148,0,6,6
20/06/2023,Leche Pil 500ml (mini),Lácteos,5.12,55,0,6,2
29/06/2023,Yogurt Pil Fresa 1L,Derivado,9.65,57,0,6,4
10/06/2023,Leche Pil UHT 1L,Lácteos,7.42,109,0,6,6
20/06/2023,Crema Pil 200ml,Derivado,8.18,21,0,6,2
26/06/2023,Leche Pil Light 1L,Lácteos,8.94,68,0,6,1
21/06/2023,Leche Pil Deslactosada 1L,Lácteos,9.36,72,0,6,3
11/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.65,23,0,6,7
30/06/2023,Yogurt Pil Fresa 1L,Derivado,10.01,66,0,6,5
11/06/2023,Leche Pil UHT 1L,Lácteos,7.83,67,0,6,7
14/06/2023,Leche Pil Entera 1L,Lácteos,8.39,117,5,6,3
18/06/2023,Leche Pil Entera 1L,Lácteos,8.5,101,0,6,7
06/06/2023,Leche Pil Entera 1L,Lácteos,8.32,120,10,6,2
03/06/2023,Leche Pil Entera 1L,Lácteos,8.23,143,0,6,6
24/06/2023,Leche Pil Entera 1L,Lácteos,8.75,121,0,6,6
24/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.92,60,10,6,6
01/06/2023,Yogurt Pil Fresa 1L,Derivado,9.86,66,20,6,4
14/06/2023,Bebida Láctea Pil Chocolate 1L,Bebidas,11.51,47,5,6,3
20/06/2023,Leche Pil UHT 1L,Lácteos,7.08,108,0,6,2
02/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.52,82,5,6,5
18/06/2023,Leche Pil Light 1L,Lácteos,8.94,86,5,6,7
18/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.51,61,0,6,7
10/06/2023,Yogurt Pil Natural 1L,Derivado,10.02,55,0,6,6
29/06/2023,Yogurt Bebible Pil 200ml,Derivado,4.39,74,0,6,4
27/06/2023,Leche Pil UHT 1L,Lácteos,7.78,93,0,6,2
01/06/2023,Leche Pil UHT 1L,Lácteos,7.18,94,0,6,4
07/06/2023,Leche Pil Entera 1L,Lácteos,8.47,142,15,6,3
18/06/2023,Leche Pil 500ml (mini),Lácteos,4.88,61,0,6,7
16/06/2023,Leche Pil 500ml (mini),Lácteos,4.99,67,0,6,5
11/06/2023,Yogurt Pil Natural 1L,Derivado,10.12,42,0,6,7
07/06/2023,Leche Pil 500ml (mini),Lácteos,4.93,58,0,6,3
